customer_id,signup_date,region,account_type,risk_segment
CUST003763,2026-06-12,Northeast,Basic,Low
CUST003764,2020-05-31,Northeast,Premium,Low
CUST003765,2018-01-22,Northeast,Basic,Low
CUST003766,2023-03-07,West,Basic,Medium
CUST003767,2023-12-19,South,Premium,Low
CUST003768,2026-03-27,Midwest,Business,Low
CUST003769,2024-10-29,South,Premium,Low
CUST003770,2025-07-09,South,Basic,Low
CUST003771,2024-06-05,International,Basic,High
CUST003772,2019-06-16,International,Business,Low
CUST003773,2022-02-10,South,Premium,Low
CUST003774,2024-03-20,West,Premium,Low
CUST003775,2024-05-29,West,Premium,High
CUST003776,2022-05-07,South,Basic,Low
CUST003777,2021-10-28,South,Basic,Low
CUST003778,2021-03-23,Northeast,Premium,Medium
CUST003779,2024-01-28,West,Premium,Low
CUST003780,2024-02-28,International,Basic,Low
CUST003781,2019-09-05,Northeast,Premium,Low
CUST003782,2025-03-16,West,Basic,High
CUST003783,2023-09-13,International,Business,Medium
CUST003784,2023-09-04,Northeast,Basic,Low
CUST003785,2018-09-13,South,Premium,Medium
CUST003786,2021-06-09,West,Basic,Medium
CUST003787,2021-07-19,International,Premium,Low
CUST003788,2018-04-19,Northeast,Premium,Low
CUST003789,2025-12-28,Midwest,Basic,Low
CUST003790,2026-06-15,South,Premium,Low
CUST003791,2019-06-25,Northeast,Business,Low
CUST003792,2026-03-01,Midwest,Premium,Medium
CUST003793,2018-07-26,Northeast,Basic,Low
CUST003794,2025-04-28,Northeast,Premium,Low
CUST003795,2021-12-16,South,Premium,Low
CUST003796,2026-05-19,South,Premium,Low
CUST003797,2024-03-14,South,Basic,Low
CUST003798,2024-07-19,West,Premium,Low
CUST003799,2026-06-23,Midwest,Basic,Low
CUST003800,2023-08-09,Midwest,Basic,Low
CUST003801,2020-07-18,Northeast,Basic,Low
CUST003802,2018-11-22,Northeast,Basic,Medium
CUST003803,2023-10-04,Midwest,Basic,Low
CUST003804,2019-04-22,Northeast,Basic,Low
CUST003805,2021-08-24,Northeast,Premium,Low
CUST003806,2023-04-13,Northeast,Basic,Low
CUST003807,2025-01-19,South,Basic,Low
CUST003808,2024-05-25,South,Premium,Low
CUST003809,2025-06-15,International,Business,Low
CUST003810,2019-07-04,West,Business,High
CUST003811,2025-07-22,South,Premium,Low
CUST003812,2025-09-09,Northeast,Business,Medium
CUST003813,2025-09-05,South,Premium,Low
CUST003814,2019-01-31,Northeast,Business,Low
CUST003815,2019-04-30,Midwest,Business,Low
CUST003816,2025-09-18,Midwest,Basic,High
CUST003817,2025-05-04,Midwest,Premium,Low
CUST003818,2022-07-01,Midwest,Premium,Medium
CUST003819,2024-04-18,South,Premium,Low
CUST003820,2025-01-11,West,Business,Medium
CUST003821,2018-04-03,West,Basic,High
CUST003822,2022-07-02,South,Basic,Medium
CUST003823,2025-01-16,South,Premium,Low
CUST003824,2022-06-24,Northeast,Premium,Medium
CUST003825,2021-06-07,South,Business,Low
CUST003826,2021-03-09,South,Business,Low
CUST003827,2022-03-31,Midwest,Premium,Low
CUST003828,2024-04-08,Midwest,Business,Low
CUST003829,2018-11-22,International,Basic,Low
CUST003830,2018-12-11,South,Business,Low
CUST003831,2026-01-15,Midwest,Basic,Low
CUST003832,2025-01-28,South,Premium,Low
CUST003833,2025-08-22,Midwest,Basic,Low
CUST003834,2021-06-21,Midwest,Premium,Medium
CUST003835,2020-09-28,Midwest,Basic,Medium
CUST003836,2025-10-18,Midwest,Basic,Medium
CUST003837,2018-10-18,South,Premium,Medium
CUST003838,2019-11-13,Northeast,Premium,Low
CUST003839,2018-01-13,West,Basic,Low
CUST003840,2024-09-24,Midwest,Premium,Low
CUST003841,2023-10-29,South,Basic,Low
CUST003842,2019-10-11,South,Basic,Low
CUST003843,2018-04-03,South,Basic,Medium
CUST003844,2019-11-22,South,Premium,Low
CUST003845,2024-09-10,International,Premium,Medium
CUST003846,2023-09-05,South,Premium,Low
CUST003847,2025-12-26,West,Premium,Medium
CUST003848,2026-05-18,South,Premium,Low
CUST003849,2025-04-07,Northeast,Premium,Medium
CUST003850,2021-10-02,Midwest,Business,Low
CUST003851,2023-07-24,Midwest,Basic,Low
CUST003852,2018-02-18,Midwest,Basic,Low
CUST003853,2021-01-17,Midwest,Basic,Low
CUST003854,2025-07-13,Midwest,Premium,Low
CUST003855,2025-04-07,South,Basic,Low
CUST003856,2019-07-27,Northeast,Basic,Low
CUST003857,2024-10-11,West,Business,High
CUST003858,2025-10-06,Midwest,Business,Low
CUST003859,2018-07-28,South,Basic,Low
CUST003860,2026-01-08,Northeast,Basic,Medium
CUST003861,2025-11-19,Midwest,Basic,Low
CUST003862,2020-09-30,Northeast,Basic,Medium
CUST003863,2025-08-05,South,Premium,Low
CUST003864,2025-10-20,Midwest,Premium,Low
CUST003865,2026-05-22,International,Basic,Low
CUST003866,2023-04-27,Midwest,Basic,Low
CUST003867,2020-10-21,South,Basic,Low
CUST003868,2019-09-22,Northeast,Basic,Medium
CUST003869,2018-10-05,South,Basic,Low
CUST003870,2019-05-17,Midwest,Premium,Medium
CUST003871,2018-12-18,Midwest,Basic,Low
CUST003872,2023-08-23,Northeast,Business,Low
CUST003873,2025-11-10,Northeast,Basic,Medium
CUST003874,2018-04-05,Northeast,Premium,Medium
CUST003875,2024-06-26,International,Basic,Low
CUST003876,2019-01-21,Midwest,Basic,Low
CUST003877,2022-07-09,Northeast,Business,Low
CUST003878,2018-02-01,International,Premium,Low
CUST003879,2022-02-14,Northeast,Basic,Medium
CUST003880,2021-11-21,Midwest,Basic,Low
CUST003881,2024-05-12,South,Premium,Low
CUST003882,2022-03-15,West,Business,Low
CUST003883,2021-06-04,South,Premium,Low
CUST003884,2021-09-19,Midwest,Basic,Low
CUST003885,2022-06-08,International,Basic,Low
CUST003886,2025-08-14,Northeast,Basic,Low
CUST003887,2022-12-31,International,Basic,High
CUST003888,2021-09-14,West,Premium,High
CUST003889,2024-10-14,West,Premium,Medium
CUST003890,2025-04-16,Northeast,Basic,Low
CUST003891,2023-02-08,Northeast,Premium,Medium
CUST003892,2023-10-14,South,Premium,Medium
CUST003893,2026-01-27,South,Premium,Medium
CUST003894,2024-11-12,South,Basic,Low
CUST003895,2025-08-25,West,Basic,Low
CUST003896,2021-10-14,South,Basic,Medium
CUST003897,2025-03-25,Midwest,Basic,Low
CUST003898,2025-07-24,Midwest,Basic,Low
CUST003899,2025-03-29,Northeast,Basic,Low
CUST003900,2023-07-18,Northeast,Basic,Low
CUST003901,2026-03-03,Northeast,Basic,Low
CUST003902,2019-05-09,West,Business,Medium
CUST003903,2023-08-16,South,Premium,Low
CUST003904,2025-06-24,South,Basic,Low
CUST003905,2023-02-09,Midwest,Business,Low
CUST003906,2026-05-28,South,Basic,High
CUST003907,2023-10-22,West,Basic,Low
CUST003908,2019-04-22,West,Premium,Low
CUST003909,2019-04-06,South,Basic,Low
CUST003910,2018-10-14,West,Basic,Low
CUST003911,2023-11-23,South,Basic,Low
CUST003912,2021-10-29,Midwest,Basic,Low
CUST003913,2025-03-26,West,Premium,High
CUST003914,2025-11-17,Midwest,Basic,Low
CUST003915,2025-10-16,Midwest,Basic,High
CUST003916,2022-03-07,Midwest,Basic,Low
CUST003917,2022-06-11,South,Basic,Low
CUST003918,2019-02-25,South,Basic,Low
CUST003919,2020-09-17,South,Premium,Low
CUST003920,2023-01-18,Midwest,Premium,High
CUST003921,2026-05-11,Northeast,Basic,Medium
CUST003922,2019-09-12,West,Premium,Low
CUST003923,2025-11-08,Midwest,Basic,Low
CUST003924,2024-08-21,West,Basic,High
CUST003925,2022-03-18,Northeast,Basic,Low
CUST003926,2019-08-06,South,Basic,Low
CUST003927,2025-11-15,South,Premium,Low
CUST003928,2018-02-14,West,Business,Low
CUST003929,2025-09-24,Northeast,Basic,Medium
CUST003930,2021-12-22,West,Basic,Medium
CUST003931,2025-01-31,South,Premium,Medium
CUST003932,2019-06-03,South,Basic,Low
CUST003933,2024-12-03,South,Basic,Low
CUST003934,2025-12-09,Northeast,Business,Low
CUST003935,2025-09-07,South,Premium,Medium
CUST003936,2019-08-10,Northeast,Business,Low
CUST003937,2018-11-14,Midwest,Basic,Medium
CUST003938,2025-08-22,South,Basic,Low
CUST003939,2021-10-26,South,Basic,Low
CUST003940,2025-04-08,Northeast,Business,Medium
CUST003941,2023-08-10,Northeast,Basic,Medium
CUST003942,2021-01-01,Northeast,Basic,Low
CUST003943,2018-05-23,Northeast,Basic,Medium
CUST003944,2018-12-16,South,Premium,Low
CUST003945,2024-01-13,Northeast,Premium,Low
CUST003946,2025-07-04,West,Premium,Medium
CUST003947,2020-08-11,Northeast,Basic,Medium
CUST003948,2019-05-24,Northeast,Premium,Low
CUST003949,2023-08-28,West,Basic,High
CUST003950,2026-03-21,Midwest,Basic,Low
CUST003951,2025-05-13,Midwest,Basic,Medium
CUST003952,2023-02-08,International,Basic,Medium
CUST003953,2025-09-04,International,Basic,Medium
CUST003954,2019-03-03,South,Business,Medium
CUST003955,2023-07-29,Northeast,Basic,High
CUST003956,2025-02-15,South,Basic,Low
CUST003957,2024-02-14,International,Premium,Low
CUST003958,2018-03-07,International,Premium,Low
CUST003959,2020-04-05,Northeast,Basic,Medium
CUST003960,2019-08-03,Midwest,Premium,Low
CUST003961,2019-08-25,Midwest,Basic,High
CUST003962,2021-05-12,Northeast,Basic,Low
CUST003963,2026-02-14,South,Premium,Medium
CUST003964,2020-10-19,Midwest,Premium,Low
CUST003965,2021-08-12,Midwest,Basic,Medium
CUST003966,2026-06-14,Northeast,Basic,High
CUST003967,2025-09-29,South,Basic,Low
CUST003968,2023-07-19,Northeast,Basic,Low
CUST003969,2020-09-10,Midwest,Business,Low
CUST003970,2018-07-19,Northeast,Basic,Medium
CUST003971,2019-10-17,International,Premium,Medium
CUST003972,2019-02-11,Northeast,Basic,Low
CUST003973,2024-05-08,South,Premium,Low
CUST003974,2018-03-10,Northeast,Basic,Low
CUST003975,2023-10-04,Northeast,Basic,Low
CUST003976,2018-12-20,Northeast,Basic,Medium
CUST003977,2019-01-20,Northeast,Basic,Low
CUST003978,2025-10-16,Northeast,Business,High
CUST003979,2018-07-27,South,Premium,High
CUST003980,2025-02-11,South,Premium,Medium
CUST003981,2023-06-07,Northeast,Basic,Low
CUST003982,2018-06-03,Midwest,Premium,Low
CUST003983,2022-03-08,South,Premium,Medium
CUST003984,2018-10-30,Northeast,Premium,Medium
CUST003985,2025-02-16,Midwest,Premium,High
CUST003986,2022-09-08,Northeast,Premium,Low
CUST003987,2020-09-29,Northeast,Basic,Low
CUST003988,2018-02-19,Midwest,Business,High
CUST003989,2022-10-09,International,Basic,Medium
CUST003990,2024-10-15,International,Basic,Low
CUST003991,2021-12-05,International,Business,Medium
CUST003992,2020-08-31,Midwest,Basic,Low
CUST003993,2023-11-28,Northeast,Basic,Low
CUST003994,2025-07-03,Midwest,Basic,Low
CUST003995,2022-04-17,Northeast,Basic,Low
CUST003996,2025-09-16,Northeast,Business,Low
CUST003997,2023-02-01,Northeast,Premium,Low
CUST003998,2021-08-17,Midwest,Basic,Low
CUST003999,2021-05-16,Midwest,Business,Low
CUST004000,2020-12-09,Northeast,Premium,Low
CUST004001,2020-01-27,South,Business,Low
CUST004002,2025-09-23,Midwest,Basic,Medium
CUST004003,2025-02-03,West,Basic,Medium
CUST004004,2020-05-18,Northeast,Basic,Low
CUST004005,2018-07-15,South,Basic,Low
CUST004006,2025-06-25,Northeast,Premium,Medium
CUST004007,2025-07-11,South,Basic,Medium
CUST004008,2018-03-11,Northeast,Basic,High
CUST004009,2020-01-28,Northeast,Premium,High
CUST004010,2022-09-14,South,Basic,Low
CUST004011,2024-10-15,Northeast,Basic,Medium
CUST004012,2022-04-28,Northeast,Premium,Low
CUST004013,2022-12-26,West,Business,Medium
CUST004014,2022-09-07,Northeast,Basic,High
CUST004015,2024-08-12,South,Business,Medium
CUST004016,2024-08-03,South,Premium,Low
CUST004017,2018-10-19,Northeast,Premium,Low
CUST004018,2021-04-24,Midwest,Basic,Low
CUST004019,2024-05-10,Northeast,Premium,Low
CUST004020,2024-03-04,South,Premium,Medium
CUST004021,2025-10-19,Northeast,Basic,Medium
CUST004022,2021-02-09,Northeast,Business,Low
CUST004023,2018-05-29,Midwest,Business,Medium
CUST004024,2021-05-06,West,Basic,Low
CUST004025,2025-10-03,West,Premium,Medium
CUST004026,2022-06-07,International,Basic,Low
CUST004027,2021-08-27,South,Premium,Low
CUST004028,2019-07-07,South,Premium,Medium
CUST004029,2024-10-11,Midwest,Basic,Medium
CUST004030,2025-04-29,West,Basic,Medium
CUST004031,2020-09-05,South,Basic,Low
CUST004032,2025-10-05,Midwest,Business,Low
CUST004033,2025-06-09,South,Basic,Low
CUST004034,2025-02-07,South,Business,Low
CUST004035,2025-11-30,Northeast,Basic,Low
CUST004036,2019-08-29,Midwest,Basic,Low
CUST004037,2024-02-26,Midwest,Business,Medium
CUST004038,2023-07-22,West,Premium,Low
CUST004039,2020-12-30,Midwest,Basic,Medium
CUST004040,2025-09-10,West,Basic,Low
CUST004041,2024-08-25,Midwest,Basic,Low
CUST004042,2018-03-10,West,Basic,Medium
CUST004043,2025-07-26,Northeast,Basic,Medium
CUST004044,2018-06-05,West,Premium,High
CUST004045,2018-12-21,Midwest,Basic,Medium
CUST004046,2026-05-17,Northeast,Basic,Low
CUST004047,2018-09-17,Northeast,Basic,High
CUST004048,2024-09-12,Northeast,Basic,High
CUST004049,2023-06-28,Midwest,Business,Low
CUST004050,2022-06-28,South,Basic,Low
CUST004051,2023-03-13,International,Basic,Low
CUST004052,2019-04-18,South,Premium,Medium
CUST004053,2018-10-27,South,Business,High
CUST004054,2020-07-30,Midwest,Premium,Medium
CUST004055,2023-05-09,West,Premium,Low
CUST004056,2020-02-21,West,Business,Low
CUST004057,2019-03-26,Midwest,Premium,Low
CUST004058,2023-07-01,International,Business,Low
CUST004059,2022-06-10,Midwest,Basic,Low
CUST004060,2021-10-05,West,Premium,Low
CUST004061,2020-11-20,International,Premium,Low
CUST004062,2026-03-01,South,Business,Low
CUST004063,2023-02-21,Northeast,Basic,Medium
CUST004064,2025-07-16,South,Premium,Low
CUST004065,2018-11-28,Northeast,Basic,Low
CUST004066,2024-02-02,West,Premium,Medium
CUST004067,2018-12-16,Midwest,Basic,High
CUST004068,2025-08-22,South,Premium,Medium
CUST004069,2026-05-04,West,Premium,Medium
CUST004070,2020-12-03,Northeast,Basic,Medium
CUST004071,2023-10-27,Midwest,Basic,Medium
CUST004072,2025-09-24,South,Basic,Low
CUST004073,2026-02-11,Midwest,Premium,Low
CUST004074,2025-11-19,Northeast,Premium,Low
CUST004075,2019-12-18,Northeast,Premium,Low
CUST004076,2024-04-05,Midwest,Basic,Low
CUST004077,2021-04-10,South,Premium,Low
CUST004078,2025-09-07,South,Premium,Low
CUST004079,2022-08-11,Northeast,Basic,Low
CUST004080,2024-07-06,Midwest,Basic,Low
CUST004081,2024-02-07,Midwest,Basic,Low
CUST004082,2020-10-03,Midwest,Basic,Low
CUST004083,2025-05-07,South,Basic,Low
CUST004084,2020-04-09,Midwest,Basic,Low
CUST004085,2025-05-24,South,Basic,Medium
CUST004086,2020-01-25,West,Basic,Low
CUST004087,2021-01-06,South,Basic,Low
CUST004088,2018-02-24,South,Premium,Low
CUST004089,2021-09-25,Northeast,Basic,Low
CUST004090,2023-12-12,Northeast,Basic,Low
CUST004091,2025-08-23,Northeast,Premium,Low
CUST004092,2018-07-22,West,Basic,Medium
CUST004093,2020-09-23,West,Basic,High
CUST004094,2025-07-02,Northeast,Basic,Low
CUST004095,2022-02-28,Northeast,Basic,Low
CUST004096,2019-10-03,Midwest,Premium,Low
CUST004097,2020-02-09,South,Basic,Medium
CUST004098,2023-03-19,South,Basic,Low
CUST004099,2019-03-25,South,Premium,High
CUST004100,2024-07-12,West,Business,Low
CUST004101,2020-01-31,Midwest,Basic,Low
CUST004102,2023-09-20,South,Basic,Low
CUST004103,2018-07-29,South,Basic,Medium
CUST004104,2020-03-29,Midwest,Premium,High
CUST004105,2020-08-22,West,Premium,High
CUST004106,2021-03-11,Northeast,Premium,Low
CUST004107,2018-08-24,South,Basic,Medium
CUST004108,2019-09-24,South,Basic,Low
CUST004109,2026-04-24,West,Premium,Low
CUST004110,2024-06-20,South,Basic,Low
CUST004111,2021-02-01,Midwest,Business,High
CUST004112,2018-10-31,West,Basic,Low
CUST004113,2019-12-06,West,Basic,Low
CUST004114,2024-08-31,South,Basic,Low
CUST004115,2024-06-07,West,Basic,Low
CUST004116,2023-09-12,Northeast,Premium,Low
CUST004117,2024-01-16,South,Basic,Medium
CUST004118,2022-12-25,West,Premium,Low
CUST004119,2022-05-13,Midwest,Premium,Low
CUST004120,2023-06-03,Midwest,Premium,Low
CUST004121,2022-07-11,International,Premium,Low
CUST004122,2020-05-17,West,Business,Low
CUST004123,2025-12-16,West,Business,Low
CUST004124,2020-01-27,Midwest,Basic,Low
CUST004125,2022-05-18,International,Premium,Low
CUST004126,2025-07-27,Northeast,Business,High
CUST004127,2021-05-31,South,Basic,Low
CUST004128,2019-04-10,Midwest,Premium,Low
CUST004129,2024-09-13,West,Basic,High
CUST004130,2023-03-24,West,Premium,Low
CUST004131,2018-10-02,West,Basic,High
CUST004132,2025-09-16,South,Premium,High
CUST004133,2025-09-05,Midwest,Basic,Medium
CUST004134,2024-03-15,South,Premium,Low
CUST004135,2023-04-16,South,Basic,Medium
CUST004136,2026-04-24,Northeast,Premium,Low
CUST004137,2025-09-12,South,Basic,Low
CUST004138,2025-03-26,West,Premium,High
CUST004139,2023-01-19,South,Basic,Low
CUST004140,2019-07-14,West,Basic,Medium
CUST004141,2025-12-13,Midwest,Basic,Low
CUST004142,2025-08-12,South,Business,Low
CUST004143,2020-06-13,Northeast,Basic,Low
CUST004144,2025-03-06,Midwest,Premium,Medium
CUST004145,2023-08-08,Midwest,Basic,Low
CUST004146,2026-01-11,Northeast,Premium,Medium
CUST004147,2020-05-24,Northeast,Basic,Low
CUST004148,2026-02-06,South,Basic,Medium
CUST004149,2024-11-27,Midwest,Basic,Low
CUST004150,2023-01-19,Midwest,Basic,Medium
CUST004151,2024-08-24,Northeast,Basic,Low
CUST004152,2025-09-14,South,Basic,Low
CUST004153,2020-08-21,Midwest,Basic,Medium
CUST004154,2023-11-27,Midwest,Business,Low
CUST004155,2025-12-28,South,Basic,Low
CUST004156,2025-11-27,Northeast,Business,Medium
CUST004157,2022-06-30,West,Basic,Medium
CUST004158,2026-06-26,Northeast,Basic,Medium
CUST004159,2022-10-24,Midwest,Basic,Medium
CUST004160,2023-09-17,Northeast,Basic,High
CUST004161,2018-04-02,South,Basic,Low
CUST004162,2026-01-29,Midwest,Premium,Low
CUST004163,2020-03-23,West,Premium,Medium
CUST004164,2018-11-12,Midwest,Premium,Medium
CUST004165,2019-12-08,South,Basic,Low
CUST004166,2023-10-30,Northeast,Basic,Low
CUST004167,2026-03-22,Northeast,Premium,Low
CUST004168,2020-02-21,Midwest,Basic,Medium
CUST004169,2025-04-15,South,Basic,Low
CUST004170,2020-12-07,Midwest,Basic,Medium
CUST004171,2025-06-30,International,Basic,Medium
CUST004172,2025-09-10,South,Premium,Low
CUST004173,2023-06-28,International,Basic,Low
CUST004174,2020-04-27,Midwest,Basic,Low
CUST004175,2025-04-05,West,Business,Low
CUST004176,2018-10-05,South,Business,Low
CUST004177,2022-10-19,South,Basic,Low
CUST004178,2019-05-25,International,Basic,Medium
CUST004179,2025-04-30,South,Premium,Low
CUST004180,2023-08-17,West,Basic,Low
CUST004181,2018-08-26,South,Basic,Low
CUST004182,2022-07-26,Northeast,Basic,Medium
CUST004183,2018-01-29,South,Basic,Low
CUST004184,2024-08-07,Midwest,Business,Low
CUST004185,2026-01-24,West,Premium,High
CUST004186,2023-10-01,West,Business,Low
CUST004187,2025-12-30,Northeast,Premium,Low
CUST004188,2025-08-08,Northeast,Premium,Low
CUST004189,2024-12-20,Northeast,Premium,Medium
CUST004190,2023-07-04,South,Premium,Medium
CUST004191,2025-02-18,Northeast,Basic,Low
CUST004192,2022-01-13,South,Basic,Medium
CUST004193,2021-10-19,South,Basic,Medium
CUST004194,2025-06-06,West,Basic,High
CUST004195,2025-09-06,Midwest,Basic,Medium
CUST004196,2024-10-29,South,Basic,Medium
CUST004197,2018-08-10,Northeast,Premium,Low
CUST004198,2024-07-02,West,Basic,Low
CUST004199,2026-01-17,Northeast,Basic,High
CUST004200,2018-10-14,Northeast,Basic,Low
CUST004201,2025-06-16,Northeast,Basic,Low
CUST004202,2023-11-17,West,Business,High
CUST004203,2022-12-05,Northeast,Basic,Medium
CUST004204,2018-07-18,South,Basic,Medium
CUST004205,2019-01-12,West,Basic,High
CUST004206,2026-05-22,West,Premium,Low
CUST004207,2019-02-07,Northeast,Premium,Medium
CUST004208,2025-12-07,Northeast,Basic,High
CUST004209,2024-12-20,Midwest,Basic,Low
CUST004210,2025-04-01,Northeast,Premium,Low
CUST004211,2025-01-25,South,Business,Medium
CUST004212,2023-09-21,Midwest,Basic,Low
CUST004213,2026-06-02,Midwest,Basic,Low
CUST004214,2021-08-11,Northeast,Basic,Low
CUST004215,2019-08-20,South,Basic,Low
CUST004216,2025-02-02,Northeast,Premium,Low
CUST004217,2026-05-12,South,Business,Medium
CUST004218,2023-08-04,Northeast,Business,Low
CUST004219,2026-05-04,International,Premium,Medium
CUST004220,2023-07-09,South,Basic,Low
CUST004221,2021-01-11,Northeast,Business,Low
CUST004222,2021-05-17,Northeast,Basic,Low
CUST004223,2020-09-04,Midwest,Basic,Medium
CUST004224,2023-02-13,Northeast,Premium,High
CUST004225,2018-09-14,Northeast,Basic,Low
CUST004226,2018-04-13,West,Premium,High
CUST004227,2024-09-23,South,Business,Low
CUST004228,2020-03-24,Northeast,Premium,Low
CUST004229,2025-01-19,South,Premium,Medium
CUST004230,2022-09-18,Northeast,Basic,Low
CUST004231,2025-08-06,International,Basic,High
CUST004232,2025-05-06,Northeast,Premium,Low
CUST004233,2021-01-16,West,Premium,Medium
CUST004234,2025-09-03,West,Business,Low
CUST004235,2025-11-30,Northeast,Basic,Low
CUST004236,2024-07-10,Northeast,Basic,Low
CUST004237,2024-03-02,Midwest,Basic,High
CUST004238,2023-10-16,West,Premium,Medium
CUST004239,2021-06-12,South,Premium,Low
CUST004240,2021-11-27,South,Business,Low
CUST004241,2025-03-14,West,Basic,Low
CUST004242,2025-11-11,West,Basic,Low
CUST004243,2026-01-01,Midwest,Basic,Medium
CUST004244,2026-04-29,South,Basic,Low
CUST004245,2018-04-29,South,Basic,Low
CUST004246,2024-01-16,Northeast,Premium,Low
CUST004247,2021-08-18,West,Basic,Medium
CUST004248,2018-08-14,Northeast,Basic,Low
CUST004249,2026-06-27,Northeast,Premium,Low
CUST004250,2021-04-05,West,Premium,Low
CUST004251,2020-11-18,Midwest,Basic,Medium
CUST004252,2019-05-04,Northeast,Basic,Low
CUST004253,2018-07-07,Northeast,Premium,Medium
CUST004254,2018-08-01,South,Premium,Low
CUST004255,2019-11-15,West,Premium,High
CUST004256,2020-01-18,Northeast,Basic,High
CUST004257,2021-03-30,Northeast,Basic,Low
CUST004258,2022-04-11,Midwest,Business,Low
CUST004259,2026-06-25,International,Basic,Low
CUST004260,2023-07-25,Midwest,Basic,Medium
CUST004261,2021-05-27,International,Business,Low
CUST004262,2024-05-22,West,Basic,Medium
CUST004263,2021-11-27,Midwest,Premium,Low
CUST004264,2020-12-17,West,Premium,Low
CUST004265,2019-07-10,South,Basic,Low
CUST004266,2025-08-19,South,Premium,Low
CUST004267,2025-01-23,Midwest,Basic,Medium
CUST004268,2019-01-27,West,Premium,Medium
CUST004269,2024-08-13,West,Business,Medium
CUST004270,2019-05-14,West,Business,Low
CUST004271,2021-12-21,International,Basic,Medium
CUST004272,2018-09-20,Midwest,Premium,Medium
CUST004273,2025-11-24,West,Business,High
CUST004274,2024-10-31,West,Premium,High
CUST004275,2021-03-16,Northeast,Premium,Low
CUST004276,2018-11-23,Northeast,Basic,Medium
CUST004277,2018-02-28,Midwest,Premium,Low
CUST004278,2023-04-19,West,Basic,Low
CUST004279,2018-09-21,Midwest,Basic,Low
CUST004280,2020-03-23,South,Business,Low
CUST004281,2023-11-27,Northeast,Business,Low
CUST004282,2021-10-05,Midwest,Business,Low
CUST004283,2026-04-21,South,Basic,Medium
CUST004284,2024-02-10,Northeast,Basic,Low
CUST004285,2022-08-19,West,Basic,Low
CUST004286,2026-05-26,Northeast,Basic,Low
CUST004287,2018-04-04,West,Business,Medium
CUST004288,2019-09-07,Northeast,Premium,Low
CUST004289,2019-12-10,International,Basic,Low
CUST004290,2024-05-19,South,Basic,Low
CUST004291,2022-05-09,Northeast,Basic,Medium
CUST004292,2025-05-18,Northeast,Premium,Low
CUST004293,2019-06-18,Northeast,Premium,Low
CUST004294,2023-08-20,South,Basic,Medium
CUST004295,2024-01-06,West,Basic,Low
CUST004296,2018-02-08,Midwest,Basic,Medium
CUST004297,2020-07-23,Midwest,Basic,Low
CUST004298,2021-09-30,South,Business,Low
CUST004299,2019-08-24,South,Premium,Low
CUST004300,2026-01-31,South,Basic,Low
CUST004301,2026-02-18,Midwest,Premium,High
CUST004302,2026-04-03,South,Basic,Low
CUST004303,2026-03-05,International,Basic,Low
CUST004304,2026-04-04,Midwest,Premium,Low
CUST004305,2025-07-19,Northeast,Basic,High
CUST004306,2020-02-04,Northeast,Basic,Low
CUST004307,2020-03-19,South,Premium,Low
CUST004308,2023-12-22,Midwest,Business,High
CUST004309,2022-07-18,International,Basic,Low
CUST004310,2020-04-07,South,Premium,Low
CUST004311,2023-01-19,South,Basic,Low
CUST004312,2025-05-08,West,Premium,Low
CUST004313,2025-05-26,Northeast,Basic,Medium
CUST004314,2018-01-04,West,Premium,Low
CUST004315,2024-10-06,Northeast,Basic,High
CUST004316,2019-08-26,South,Business,Low
CUST004317,2023-04-08,International,Business,Low
CUST004318,2018-10-30,West,Basic,Medium
CUST004319,2018-04-03,West,Premium,Medium
CUST004320,2022-09-22,Midwest,Basic,Low
CUST004321,2018-09-09,West,Premium,Medium
CUST004322,2019-01-06,South,Basic,Low
CUST004323,2020-04-24,South,Basic,Medium
CUST004324,2022-02-05,Northeast,Premium,Low
CUST004325,2025-01-10,Northeast,Basic,Low
CUST004326,2018-11-20,South,Basic,Low
CUST004327,2025-07-04,Northeast,Basic,Low
CUST004328,2022-12-07,West,Basic,Low
CUST004329,2018-09-07,West,Basic,High
CUST004330,2025-06-05,West,Premium,Low
CUST004331,2025-04-16,Northeast,Premium,Low
CUST004332,2020-02-29,International,Basic,Low
CUST004333,2025-05-21,Northeast,Basic,Low
CUST004334,2022-06-26,Midwest,Premium,Low
CUST004335,2025-02-06,West,Premium,Low
CUST004336,2024-07-28,Northeast,Premium,Low
CUST004337,2025-05-14,Northeast,Basic,Low
CUST004338,2026-06-25,Northeast,Basic,Medium
CUST004339,2026-02-02,South,Premium,Low
CUST004340,2025-07-14,West,Basic,Low
CUST004341,2020-02-13,Northeast,Basic,Low
CUST004342,2024-08-16,Northeast,Basic,Low
CUST004343,2024-12-22,South,Premium,Low
CUST004344,2025-11-30,Northeast,Basic,Low
CUST004345,2018-05-01,West,Premium,Low
CUST004346,2024-05-06,International,Premium,Low
CUST004347,2025-09-17,West,Basic,Low
CUST004348,2018-03-13,West,Premium,High
CUST004349,2026-03-14,South,Premium,High
CUST004350,2025-01-19,West,Basic,High
CUST004351,2020-08-08,Northeast,Premium,Low
CUST004352,2018-07-10,Northeast,Basic,Medium
CUST004353,2025-08-27,South,Basic,Low
CUST004354,2023-08-19,Northeast,Premium,Low
CUST004355,2025-03-12,West,Premium,High
CUST004356,2018-12-19,South,Basic,Medium
CUST004357,2024-09-12,International,Business,Low
